postUrl,description,commentCount,likeCount,location,locationId,pubDate,date_clean,days from 18 Oct,isSidecar,type,caption,profileUrl,username,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName1,taggedUsername1,likedByViewer,fullName,videoDuration,playCount,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20,isCarousel,index
https://www.instagram.com/p/Cyh5NOfrb45/,PURE DEAD BRILLIANT - Whiskey gelato with raspberry puree and toasted oat crumble. our take on a cranachan ðŸ´ó §ó ¢ó ³ó £ó ´ó ¿,12,1143,0,0,2023-10-18T06:10:00.000Z,18/10/2023,0,FALSE,Photo,"Photo by Gelato Messina on October 17, 2023. May be an image of yogurt and strawberry.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/393643713_727313976104193_3697245438175403131_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LJrapSPV-LMAX9o7Ljz&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfB-aHOpRJxdcWSw54HJ068SPRPKu3GiOE9GdEhz2yIlMw&oe=653534AA&_nc_sid=8b3546,3.2161E+18,2023-10-19T02:27:23.344Z,https://www.instagram.com/gelatomessina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,61
https://www.instagram.com/p/Cyi8Q4RPMyI/,Get ready to make your holidays a little sweeter and creamier! ðŸŽ„ðŸ¨ Stay tuned for the unveiling... it's #SoGoodSoFresh. #CreamierChristmas. #Christmas #IceCream #sgcafe #sgfoodie #sgdessert,0,31,0,0,2023-10-18T15:56:06.000Z,18/10/2023,0,FALSE,Video,0,https://www.instagram.com/creamier_sg,creamier_sg,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/393086661_220053664423812_4840487042160193621_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=UDmhS8rWM2oAX_qauNS&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDgGtizvSM_Io2o2wucFCe0u9dljAeQjC7DidOYPb5-Zw&oe=653248B3&_nc_sid=8b3546,3.2164E+18,2023-10-19T02:32:48.039Z,https://www.instagram.com/creamier_sg/,https://scontent-iad3-2.cdninstagram.com/v/t66.30100-16/163054485_892094485080867_365579807415532429_n.mp4?_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=6ZETEQDUVIAAX_eCO9q&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB59vpaXzQkL8bnZvYTIj-plPlbNLEEx7QX5bjP05X62w&oe=6532101E&_nc_sid=8b3546,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,4704
https://www.instagram.com/p/CyfT2mfLHo4/,"A PALLECON OF ORANGES - Roasted orange gelato with orange cake and dark chocolate fudge. when life gives you a lots of oranges, make a gelato flavour with lots of orange components :)",48,1444,0,0,2023-10-17T06:05:07.000Z,17/10/2023,1,FALSE,Photo,"Photo by Gelato Messina on October 16, 2023. May be an image of gelato, wafer and brownie.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/393211342_725953756240215_3617612898738419265_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=103&_nc_ohc=8HDKfYYfl7gAX_Lqs8m&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfC4wOEdVPSrDTGMfUiI83nI2aMIUfw_PFBl1JVtWQlqrA&oe=653627E8&_nc_sid=8b3546,3.21538E+18,2023-10-19T02:27:23.344Z,https://www.instagram.com/gelatomessina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,62
https://www.instagram.com/p/CyfFoKeuczb/,"Whatâ€™s your favourite double scoop ice cream combo? 

Snap your Double Scoop Tuesday and tag us!

#creamiertoapayoh
#creamiergillmanbarracks
#creamiertiongbahru
#creamierpunggol
#creamiereastcoast
#creamiermargaretdrive

#creamier #handcrafted #icecream #momentsofhappiness #waffles #singapore #local",0,123,0,0,2023-10-17T04:00:00.000Z,17/10/2023,1,FALSE,Photo,"Photo by Creamier Handcrafted Ice Cream on October 16, 2023. May be an image of gelato and ice cream.",https://www.instagram.com/creamier_sg,creamier_sg,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/387666746_349236090889715_6023545609008760526_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=spSXmbap-woAX_Fu-W8&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDQBxx7x5UAB3-tAwUG6sT-7VQd3LeIJqFStknswnKbgw&oe=6534E8AB&_nc_sid=8b3546,3.21531E+18,2023-10-19T02:32:48.039Z,https://www.instagram.com/creamier_sg/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,4705
https://www.instagram.com/p/CyZ7-qIOv6u/,"Creamierâ€™s guide to celebrating birthdays! ðŸŽˆ

If youâ€™re in-store at Margaret Drive, check out our newly launched Creamier OMG - add a candle for birthday vibes.

Staying nearby our outlets? Hit up our food delivery platforms for a fuss-free delivery of our Scoops of Happiness.

And if youâ€™re planning for a party ahead, order our ice cream pints and frozen golden waffles for a full dessert experience at home.

#creamier #handcrafted #icecream #momentsofhappiness #waffles #singapore #local",0,112,0,0,2023-10-15T04:00:00.000Z,15/10/2023,3,TRUE,Video,0,https://www.instagram.com/creamier_sg,creamier_sg,https://scontent-iad3-2.cdninstagram.com/v/t51.2885-15/386912211_3580079582260308_9013050409463985811_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=1-OIuizAgkIAX_8Zevv&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA1kQasdp8ZCU55O7CrapLrkTg3d4c5eAEfFJkMFdQ8Hw&oe=65327DF7&_nc_sid=8b3546,3.20962E+18,2023-10-19T02:32:48.039Z,https://www.instagram.com/creamier_sg/,https://scontent-iad3-1.cdninstagram.com/v/t50.2886-16/386765904_2891811574321412_3960946989822752443_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5Q7Zm6G-BP8AX97sGcw&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDASAig0tmk5zHWQ2R_ICJ1U4zMSd0cz9zndkl0u4EiAQ&oe=653226B9&_nc_sid=8b3546,1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,4706
https://www.instagram.com/p/CyXj3VHv_jK/,VINCE MAPLES - Maple syrup gelato with salted caramel swirls and dark choc chip cookies. please grab a sprite.,21,2049,0,0,2023-10-14T05:51:06.000Z,14/10/2023,4,FALSE,Photo,"Photo by Gelato Messina on October 13, 2023. May be an image of gelato, caramel and brownie.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/387752599_722269656608625_4163421578777272719_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=6RQ-pg2aRSsAX9tH_ZH&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfDJ2XBLD8xjCyW2UkZzn1DbiMfkAbPC6zF33JfaBWeXSg&oe=6534F284&_nc_sid=8b3546,3.21319E+18,2023-10-19T02:27:23.344Z,https://www.instagram.com/gelatomessina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,63
https://www.instagram.com/p/CyU28p6SVcp/,"we've teamed up with @foodforeveryone.aus artist @gemleslie to make two epic messina prints based on our dr. evil's magic mushroom & our pistachio praline!

prints go on sale this monday via our website and will be super limited stock so if you've ever wanted to rep messina on your walls at home be sure to snap one up quick smart!

a nice little bonus is that each print purchased provides 10 meals to @secondbiteorg - a charity which aims to feed those most in need ðŸ½ï¸ 

you can head to the link in bio for more info

ðŸ“¸@brettwalkerphotography",21,814,0,0,2023-10-13T04:40:08.000Z,13/10/2023,5,TRUE,Photo,"Photo shared by Gelato Messina on October 12, 2023 tagging @gemleslie, and @foodforeveryone.aus. May be an image of 2 people, placemat, poster, newspaper, napkin, cornflower and text.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/387812102_18394984630014911_140662947016832508_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=KfTkxYT0910AX89_NO4&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfB8eYueGahxuPM0lAwuT8BHPYtCaL_OFtxU3wBSNNG1WQ&oe=65350B66&_nc_sid=8b3546,3.21243E+18,2023-10-19T02:27:23.343Z,https://www.instagram.com/gelatomessina/,0,0,Food For Everyone,foodforeveryone.aus,0,0,0,0,Gem Leslie,gemleslie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,58
https://www.instagram.com/p/CyU-9a3iBXX/,SELLEYS - Milk chocolate gelato with chocolate mud cake and caramel. fill ya gap with it.,38,2185,0,0,2023-10-13T05:50:10.000Z,13/10/2023,5,FALSE,Photo,"Photo by Gelato Messina on October 12, 2023. May be an image of dessert and marshmallow.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/387789999_722268936608697_3706062444247705254_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=nnKpfs404wEAX8juPKg&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAvxpAjelw4SNd9WbsLnv5MzM6cdFKXOYiKftlkzorRiA&oe=6535985C&_nc_sid=8b3546,3.21247E+18,2023-10-19T02:27:23.344Z,https://www.instagram.com/gelatomessina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,64
https://www.instagram.com/p/CyVRXDqOmHw/,"Calling all the goodest boys and girls to Creamier Gillman Barracks.

ðŸ“¸ @charliesuglies

The weekend is fast approaching and our Pup Day Out continues!

Our Creamier Gillman Barracks outdoor area is pet-friendly. Come visit us with your doggo, order a set of waffles and your pup enjoys a Pup Cup on us!

Limited time offer only. While stocks last. Terms & conditions apply. 

#creamier #handcrafted #icecream #singapore #local #artisanal #dessert #cafe #pup #dog #dogicecream #momentsofhappiness",0,48,0,0,2023-10-13T08:30:00.000Z,13/10/2023,5,FALSE,Photo,"Photo by Creamier Handcrafted Ice Cream on October 13, 2023. May be an image of cocker spaniel, golden retriever, Norwich terrier and text.",https://www.instagram.com/creamier_sg,creamier_sg,https://scontent-iad3-1.cdninstagram.com/v/t51.2885-15/387270632_857806889045133_1461290844111102459_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1IcejMgs8uIAX-UAW_H&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAPA_a6QaNa2PNiIjAA73FWkRYQAOCS3G_yuh_enB0RnQ&oe=6535E257&_nc_sid=8b3546,3.21255E+18,2023-10-19T02:32:48.039Z,https://www.instagram.com/creamier_sg/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,4707
https://www.instagram.com/p/CySdBVpMhAA/,"SHADOW BAKED - Nutmeg infused custard gelato with caramelised puff pastry and rhubarb jam. DAMN the churner popped off, this is art. oh and @shadow_baking  store is coming very soon :)",27,1953,0,0,2023-10-12T06:15:06.000Z,12/10/2023,6,FALSE,Photo,"Photo by Gelato Messina on October 11, 2023. May be an image of shepherd's pie, sauce and saucepan.",https://www.instagram.com/gelatomessina,gelatomessina,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/387782707_722278483274409_8372522271871709450_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109&_nc_ohc=fTTJs4CLEg4AX_-Bfo6&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfCur0SkMS4wnsa2WEBuwS7L5B-liUjYyrbe9nIH5MfvEw&oe=65366D9C&_nc_sid=8b3546,3.21176E+18,2023-10-19T02:27:23.344Z,https://www.instagram.com/gelatomessina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,65
