id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid035awvP7yPndXutfTxRpr9deiGjJaJtKipqxVLkaW56X2WberRLnBJ5Xiw8rNHYjZ7l,Goodlato Handcrafted Low Calorie Gelato,0,4,0,0,0,0,0,0,4,2,Just another day at work!,2023-04-08T00:00:00,['blob:https://www.facebook.com/13042935-2f7b-4757-95b1-7c0e1d27a962'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/340346975_765473091832525_1470823538718601004_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=1a7029&_nc_ohc=nj02bDPOPsYAX_5MB0w&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCbk6RZLlozKBp8omvu_pPgOLe9-FVHe_vXaAARimsuOg&oe=6538FE48,https://www.facebook.com/permalink.php?story_fbid=pfbid035awvP7yPndXutfTxRpr9deiGjJaJtKipqxVLkaW56X2WberRLnBJ5Xiw8rNHYjZ7l&id=100085170145656&__cft__[0]=AZXydRz5PfY7Nfcmd8QOIs6InMW78qnqulRZEErVesWUSM09GFbkAcgx82QUFtwVgYNq_azgwjQI0hWGVqGrRKSSGo2htsR8vsf9cmMmr_hSagmO0hvbFs1q9yr6ofVBOeWGf_UI-90ninLCHyb3rj1Wkuj9CUt4iW22wuFjNLm8_nUqP6CyKS0lWtcnFRAROyT2jBcv9gHoXJK4djkwDwbb&__tn__=%2CO%2CP-R
pfbid02g1Ca8ufxtQ6fwAHJxKbRVyroXsh28cEpBRvJp6pYhCTABKj7wNTmkZej5bwidxvvl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"There were many sleepless nights, days filled with doubts and disappointments (there still is), but thanks for all the support thus far! Hope that Goodlato will be here for the long run.",2023-03-31T00:00:00,['blob:https://www.facebook.com/222852a8-23fe-4e34-82a9-087f4921cafc'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/338924015_549183433983999_4791885815797320427_n.jpg?stp=dst-jpg_s960x960&_nc_cat=107&ccb=1-7&_nc_sid=1a7029&_nc_ohc=lTmC2SJZZAoAX8Hrko6&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCONKdWEjGHHH0JLfFNiUgGxuzLgmdobWte1ZJPaskRbg&oe=6539020C,https://www.facebook.com/permalink.php?story_fbid=pfbid02g1Ca8ufxtQ6fwAHJxKbRVyroXsh28cEpBRvJp6pYhCTABKj7wNTmkZej5bwidxvvl&id=100085170145656&__cft__[0]=AZUMI6RnqGUXS9axBQZ5VjD0YiYqBdZJ-MCu_4unxZSwu98u2IVboYqwbwHr2A-YOlmVIOQGplShDkg6DDc3NvY-2956EP-B6Tgk0uonZ_eIAc4QTy73e1tBeO8As80bvuo6_VZOKYnjYpHDUexmteBYHgVj9fvYPxTZVo6Qd3vLDAkm326DJ-KpZ2z_CK3iUK-ntuc1ufc5c3SmSrjO_yp-&__tn__=%2CO%2CP-R
pfbid0zYV2hbh73V12Vjkv5muqicogTSZgVGPd46m3eDW1r25GiNtrcGduBQFS8sfVBBrhl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,Are you outrageously 𝘨𝘰𝘰𝘥?Our new menu.,2023-03-17T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/336885012_926157181740373_5627700192863141061_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=2H-1D3RFol4AX8skyVG&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBsgDbVXVFF7OdIlViCZglcC0JrLBZJT4Fm-VMytXLo-A&oe=6538FC8B,https://www.facebook.com/permalink.php?story_fbid=pfbid0zYV2hbh73V12Vjkv5muqicogTSZgVGPd46m3eDW1r25GiNtrcGduBQFS8sfVBBrhl&id=100085170145656&__cft__[0]=AZX_Odv2gvo0WUl79AvbLHzHOwv04DB8nCJo7wCYusjn54f-0AIDDNP_JSnCztd_PbRHOZ2UZlOiRKd8A40mxfIiwQ2SUn98rjjlN-xqzETDLYaizJk_knD6WDECCTTgwRrlWorvLCGIGPv_UDvLqiF8xz49jO82EDyd7nUA7oOgDPa2jFGkdoYmwRodyGn3WZpAa-pk85zoi7Qj57TavXl4h8RG60koJ-6X78yK4hkoVw&__tn__=%2CO%2CP-R
pfbid02DKUTbTvrCFM2JT23hxfvpCXtQeRtypbEEaPWxsW7ebXaagZLmXKswvMAE6CVKHScl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,And that’s why Goodlato exists… #guiltfree #eatmore #icecreamsolveseverything,2023-03-17T00:00:00,['blob:https://www.facebook.com/3b7e6b70-04af-4d73-bdad-37856e39f053'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/336492568_747897683722092_3650060043398407158_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=1a7029&_nc_ohc=4d2W3Ul2RxkAX_dgTu7&_nc_ht=scontent.fsin16-1.fna&oh=00_AfDzDYoW_Jat0B7nMvDHgemS4D2uykEQBOAotWHRbWepeg&oe=653A5DD7,https://www.facebook.com/permalink.php?story_fbid=pfbid02DKUTbTvrCFM2JT23hxfvpCXtQeRtypbEEaPWxsW7ebXaagZLmXKswvMAE6CVKHScl&id=100085170145656&__cft__[0]=AZWmHtAw_NjohIUKmewxKlKhccG7C8Wyd8EFR9kAQrFM_I7JcwHoJdI-nQHXtEfQrno4eDK9c5sqbBFdhCNBYnA7o_7MlBvtZJjmQ6dJsIOpyQMeMdouo69b5hnUz1kmVlMAbHf9K48RS-kf2yKZLq6e2pNwcV406Lp-75KIyg-9KOqoebgYm29inliBCsDakXNrTpDTdqlDuaGZPrCELKjA&__tn__=%2CO%2CP-R
pfbid0PdQBvJ16T56iKCk89PQW43Tvg9RKqjD4qJGGBmmF99Ztcow2vWcJRAohUPE5DU2Xl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,And this is why Goodlato exists… #eatmore #lowcalorie #highprotein,2023-03-17T00:00:00,['blob:https://www.facebook.com/1aaa27c2-d270-4f2d-abb3-839d615216a5'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/336246632_591391249554679_5792847075097580347_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=1a7029&_nc_ohc=1b1yIP_8cF0AX-TNJNs&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBHt93wysjOl1UKr-53kgzcpZ0SURVvg8WPxz6fa4P8WA&oe=653A035F,https://www.facebook.com/permalink.php?story_fbid=pfbid0PdQBvJ16T56iKCk89PQW43Tvg9RKqjD4qJGGBmmF99Ztcow2vWcJRAohUPE5DU2Xl&id=100085170145656&__cft__[0]=AZUzBBvYmzIIDf5eMAyFBukHhPncb4BpQm7SKtF-TCpJ-jUa0zDHvPajF4uqmFBhq5j6Lp78iVo3Mpd241HZ5pHXzZSfAiVbtzzJ2Bgx--XzLeMuhIsIXdKrwioncPp4KAa3ne4GDT_21k-SWYFoq4yXX9gZpUdz8e_5aF5c2mMfL8ND1-iEEMf-Tx-307UCUkxLXCtpArCAu4RbiIxtD5T4&__tn__=%2CO%2CP-R
pfbid0rLmKCn4q4xSLn6RBgNCVop5qQ11YZhy3XwW6JjWVNCACjJ1Y5zTEaLiV1itsyk4Ul,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0, Goodlato’s not so secret secret…,2023-03-12T00:00:00,['blob:https://www.facebook.com/adad433a-ec34-4e96-9316-b3017f1f04ed'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/334808028_606560704252419_2638447164280683756_n.jpg?stp=dst-jpg_s960x960&_nc_cat=103&ccb=1-7&_nc_sid=1a7029&_nc_ohc=CXAqObVHz9YAX-HlIRw&_nc_ht=scontent.fsin16-1.fna&oh=00_AfB_91mx69P3THzMnVsskpcR_EortCDrA5QI2kDHq46AUA&oe=6539033D,https://www.facebook.com/permalink.php?story_fbid=pfbid0rLmKCn4q4xSLn6RBgNCVop5qQ11YZhy3XwW6JjWVNCACjJ1Y5zTEaLiV1itsyk4Ul&id=100085170145656&__cft__[0]=AZWDk_wl8RP2FZl-_n91u2I6qK3dEJ46ghsHknDeLV6r23ngyZi3kkge6MmQfuzivxZ0EmTqL8d__ewaVvPGegFP4MrVjEzxH75BL9sKAsRAqe6COWacVFN125bIw8r-SejVtAJaHA-1D7VzQZvTlAWKzLk9pwrO1hn37Tty89hjsw_M6ik_IquKjr_qCTN0yMKpX53MQKCHUYea3-8hYnyH&__tn__=%2CO%2CP-R
pfbid02sErfLEBAU62q1APas6QokTyWn8srKyjFNAC6dHsogk8hCNKQBZxvvkmugCPGQKJ2l,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,We are hiring! Send your resume to goodlatosg@gmail.com,2023-03-05T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/330648743_218863000675098_2146366404540632201_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ft_5MENVwdoAX-J3Ylc&_nc_ht=scontent.fsin16-1.fna&oh=00_AfD5GUIptH2e51NP6g7u-dPxt5PXiE__GWHkea9mpTnm3Q&oe=6539F902,https://www.facebook.com/permalink.php?story_fbid=pfbid02sErfLEBAU62q1APas6QokTyWn8srKyjFNAC6dHsogk8hCNKQBZxvvkmugCPGQKJ2l&id=100085170145656&__cft__[0]=AZViFPMNGNJYPpMcNnmQ8EWGvHOPQMgMqAS6HOUQP1Repi2ergYsPJOt5xQx4Oo7w8D4DdwtRNTQmaWXYhShfXmqIkovCy-UTy8xLfCt7DqvU8Xtk9gWEa8xp8TL5MsTdc6xASOsJdrvc4O4IvZmUOt7C20K64M2RdP4we9l9n9EtWDomPMCjeLSneX02DqWx8m1oyyUJSMnLwOpA2fVAq_m&__tn__=%2CO%2CP-R
pfbid024X8okQ41vRAUZPJwVu9mWAibdpc4qTCbSGJipjrJxDR2pDcvgrGJRHRE5fXMHRktl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"It’s Monday again. You know what this means! This week, we bring you an announcement - Goodlato will be going to Artbox! (3-5 March). If you see this post, you’re in luck, because you get to enjoy 1-for-1 gelato cups when you visit us at Artbox. Just follow the steps and you’re in! If you think that’s all the goodness we have for you, you’re wrong (did you think so little of us?) - 5 lucky peeps will be able to redeem a free cup from us at Artbox! We’ll choose them next Monday before the next game, so stay tuned for Goodlato’s weekly Monday “pep-me ups”.As always, Goodlato wants to bring you Moo-re of the good times so let’s make this weekly surprise a good thing It’s been a long journey, to all those that have supported and believed in Goodlato so far, this is our way of giving back. Rules1. Repost this post on your stories/insta post and tell us which flavour you’re most excited to try.2. Share and tag us in that post 3. Redeem 1-for-1 Gelato cups at Artbox. * 5 lucky winners will be able to claim a free cup during the eventWhilst stocks last - subject to availability.",2023-02-20T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/332283300_1550890408712718_3116774076457256483_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=48bVwvEv6UEAX-mIf1S&_nc_oc=AQlAUP_HLZnagzdr4UvBs0HDudCUVvbPeeDvSzax1Th0ike4MtAKsBasaDYcTrlkDKUqydGDawPoTgSn8ISKdera&_nc_ht=scontent.fsin16-1.fna&oh=00_AfA-5j__z6p-1Z8WUs821nLBS0DVVUupEnj_kpObOQLLwA&oe=6538FB54,https://www.facebook.com/permalink.php?story_fbid=pfbid024X8okQ41vRAUZPJwVu9mWAibdpc4qTCbSGJipjrJxDR2pDcvgrGJRHRE5fXMHRktl&id=100085170145656&__cft__[0]=AZWVrdgMka5ANk90AOysY-IsfnfXh1zsMx84i9kvVfjPzOtKAqmmuueROSt1U_YLNf64T3WARgh-jsbWh-fFQ6dHMlSSfRyaXYinSmLzkhK4RWNasggKKhz9tRJdqlVi1t181BGzuW5jzghAZkfgCX3h9w21e3AyzDL00OzAL07CtSe0YwrUQsmTgz8dcZio4GiJcUutA-IfpqMUUk2erikE&__tn__=%2CO%2CP-R
pfbid03FCd4Qzkr96LyAdYTCYfC8VMcMRDuPYxuU54ksZiRePZcVS6sqaXbvp8kMJWX4Rjl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"Happy Monday everyone! Let’s play a game. Every Monday we’ll post a question and randomly select 1 lucky winner who answers our question correctly in the comments section. That user will be able to redeem a FREE ice cream scoop in-store. Your choice of flavour. We’re hoping that we can give you something to look forward to, and slot some goodness into your week. Whether it’s mid-week,weekends,after work or during lunch hours, we’d love to spice it up with an ice cream treat for you, as our routines can get boring don’t they? (Ice cream makes everything better) Let’s start with this week’s question. Where are we located? #giveawaysg rulesWinner will be selected on Sunday (the day before the next question gets posted!) once notified, winner will have to redeem their prize within the week, aka before the next winner gets announced! Goodlato wants to bring you Moo-re of the good times so let’s hope and make this a good thing.",2023-02-13T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/329174159_1340566666779009_9146292237467323242_n.jpg?stp=dst-jpg_p526x296&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tC8fnYRN6TkAX-scrUF&_nc_ht=scontent.fsin16-1.fna&oh=00_AfDqvtSKA1oS-GLPvGo6US2M-s3IncCR_FsrZT3N8Q4ZYA&oe=653A2B07,https://www.facebook.com/permalink.php?story_fbid=pfbid03FCd4Qzkr96LyAdYTCYfC8VMcMRDuPYxuU54ksZiRePZcVS6sqaXbvp8kMJWX4Rjl&id=100085170145656&__cft__[0]=AZWAxKKpxp63_2Wan5rOerEscsuQ8UqI5VUxlSWGVgWGRAZrCUXxT6X9iZNb4ttIDpwQm8wG1_VOFwkfuBoH0BgHedboKiL2F8LYfj8i1P_tetvBYgtoXBm-xH117emso89SWUfLLs_SFTG6sxGoUVHdjoggYrrtknmWGwGxvKXOKIizEUaVLs8VF9L14UH1Ckr4ZMmrlySG7CuxqDrO-LA77-rfbBXILQjhapbcLY3Buw&__tn__=%2CO%2CP-R
pfbid0f4GWcxJPWXJwGYV2Uj9HEbKxPaNVQdNezmWFzk61bSXD1mpVrLZ5DoYPcCGntmU7l,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"Are you nuts ‘bout Ferrero like us? Well here’s some good news from Goodlato - this hazelnutty flavour is only 490kcal/pint. Indulge in the chocolate wafer and hazelnut bits and satisfy your ferrero cravings, all without the guilt…",2023-02-05T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/329199520_907638347248406_1001581043603933818_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=JNIfCMqGkjEAX_QlxdG&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCxcuemG6wu716oBeTjCoNzbbs3xziGmlixsNvT-uD2ug&oe=653893ED,https://www.facebook.com/permalink.php?story_fbid=pfbid0f4GWcxJPWXJwGYV2Uj9HEbKxPaNVQdNezmWFzk61bSXD1mpVrLZ5DoYPcCGntmU7l&id=100085170145656&__cft__[0]=AZWWX7NJHirsP1Cp-XJ9EVSd3Ax-awiuCqiTIBOb5J_-WKDAY4rcd3qcIWUqq8qaw6EB5fccbf_W4vNgZcOUm5TjE2hfwBdZN9ncXu9Xy4g4fcug7P-t3CJJDem4uciDMx8rbxRUyWCRDK7xAE7jO0IGnPBl6wtj9wzSW1vZHdQgQWTKA9m_ZQMHoT6FKnLOT3UsLCASpdLfDs30BG8cRzWxCAFZDY65egzwItSg64Zd0w&__tn__=%2CO%2CP-R
pfbid02MF2jsXVacYkEnVvTZo7FYrDDCGBU7VWgBNfQbREckvXs5oESgy8kC8qAzEJfwBUKl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"Oops, we went a little overboard. Blueberry Cheesecake - 410 calories/pint only. Pure blueberry jam with fruit pieces, mixed with biscuit crumble and creamy decadent cheese for the cheesecake lovers.Only at Goodlato would you find such outrageous flavours at ridiculously low calories…",2023-01-26T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/327324012_911622220020945_8675790171581689882_n.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Ad-CcOwzZwsAX-PwqEx&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBCrhjakhUzZJWQDhm5PkhsUPyT1RjzEtHqmvxLsoi08w&oe=653986AF,https://www.facebook.com/permalink.php?story_fbid=pfbid02MF2jsXVacYkEnVvTZo7FYrDDCGBU7VWgBNfQbREckvXs5oESgy8kC8qAzEJfwBUKl&id=100085170145656&__cft__[0]=AZX9EpCEB3MQFHpaIq_CHJkmj3a2HIyTmM4D7YZsKb6GUUjiW0MoG67eXHmX9KtDPCM8lb57c_hs0ZvlA-PMJM0oiSO3HjgiLzREb-EsJhXrwabq_-HfHW91hJ603q-9So5yhLp7dnGosC8HfldfyJHpGpg-9v12NY74-eN4fl4EcaP5YngIfkTdxGvaiVVlhBl4ORgZ6Zy25GsyW4JMMuDA&__tn__=%2CO%2CP-R
pfbid033AB9wt7u7urJdN2aeJYPz4CohqQtVXBEUtMHwUf5Wp58X2LEN7kUvAZtFooyeTFSl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"To celebrate the festive season, we will be giving a special treat - buy 3 for the price of 2 pints! All our pints are 290-490 calories ONLY. View our menu for full range of flavours, we make bold and outrageous flavours into low calorie goodness. Don’t miss out on this in-store deal and happy festive season!*pictured is blueberry cheesecake crumble",2022-12-27T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/321804523_1397005974038979_1172402190339083959_n.jpg?stp=dst-jpg_s640x640&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3hJqacPmllkAX-DlXQh&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAp8d8tdoWAH_MT2bqeSI7kIpozJwCaxpnQ2QNCYy8oXA&oe=6539DCE0,https://www.facebook.com/permalink.php?story_fbid=pfbid033AB9wt7u7urJdN2aeJYPz4CohqQtVXBEUtMHwUf5Wp58X2LEN7kUvAZtFooyeTFSl&id=100085170145656&__cft__[0]=AZXDwo-XGo06rD3HTiArhb99qNCbApH__cjyfFeel6Y5ESHKDsbbYxPX2jt0A3Ks98zNWozuDSqt7GkYq4LiRlXJCYqgMIL9FwxI7o4VCXxzHAh_amnURxwDhdNUWY3Ntze6VrxsOm-ftZlSkUIahpjViwoMDBSbmGDnfrHU71TnKNlo52C9B-OcWSZIi1uzbah0b_XxP_6azPty_EfQw8qh7GqBFlUX1VwniV1SddlIFg&__tn__=%2CO%2CP-R
pfbid0ZpfVrmn2UppdSJbwtkThKP99bHmVCbRTUhg2PrqujWU3XH6tmBeVP5k5gKGrhXMGl,Goodlato Handcrafted Low Calorie Gelato,0,2,0,0,0,0,0,0,2,0,I recently encountered an unreasonable customer ,2022-12-22T00:00:00,['blob:https://www.facebook.com/05feb3b1-dd22-4cb1-869c-eeed365bc0f6'],https://scontent.fsin16-1.fna.fbcdn.net/v/t51.36329-10/321094907_614938440633953_106814051360058885_n.jpg?stp=dst-jpg_s960x960&_nc_cat=111&ccb=1-7&_nc_sid=1a7029&_nc_ohc=6f3VriXdyAAAX-hdRn_&_nc_ht=scontent.fsin16-1.fna&oh=00_AfDviA94oK61AJ4twf9HtPjZ4t1vgfyKZMqHJmH0bZGIag&oe=653A6ACB,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZpfVrmn2UppdSJbwtkThKP99bHmVCbRTUhg2PrqujWU3XH6tmBeVP5k5gKGrhXMGl&id=100085170145656&__cft__[0]=AZXFMQxIMt-Be7KJgscDgE7I7TiUHi3KTuLzLt4oezbYNxBaoHc-qL8Bg35LG3C4uAhHF9mYR-oS3D15DsBiUFkgfCDAUNnpuT5WmDNhiu5Wl7p34XNJAVb32Un5BhsURQ_zqmBN6RGVZrRMB37QA5Tp__9VqC-mN0FcRPA7PoVkaETEh5pfQwJO5LW9VsFv1dq5QEfgOJOV056lccf1mwvm&__tn__=%2CO%2CP-R
pfbid0bDNSKJtNhvGaWZU2PbNTGvizCL8nfvdPJP1BqKrhUAEnkZkoydHM1y1sH8hKQTfzl,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"Happy Tuesday! Just 5 more days to X’mas, we hope you’re stoked! It’s the season of giving, so Goodlato’s gift to you this year is for our Caramel Butter Crumble (Biscoff) flavour to stay! 𝘼𝙩 𝟑𝟓𝟎 𝙘𝙖𝙡𝙤𝙧𝙞𝙚𝙨/𝙥𝙞𝙣𝙩, 𝙞𝙩 𝙩𝙧𝙪𝙡𝙮 𝙞𝙨 𝙖 𝙨𝙩𝙚𝙖𝙡.(𝙉𝙤𝙬 𝙬𝙚 𝙠𝙣𝙤𝙬 𝙬𝙝𝙮 𝙩𝙝𝙞𝙨 𝙛𝙡𝙖𝙫𝙤𝙪𝙧 𝙞𝙨 𝙨𝙤 𝙥𝙤𝙥𝙪𝙡𝙖𝙧…)- Stay tuned for more OUTRAGEOUS flavours at ridiculously low calories, because we’re BOLD and different like that…",2022-12-21T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/320987838_505470064739513_438043657708386934_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=cfTnmx1LMdYAX88HPxo&_nc_ht=scontent.fsin16-1.fna&oh=00_AfATaUg6q0YbRS5gwKoses4HnvV8oN4hIA9gJSWV2r3Uvg&oe=6539BBE0,https://www.facebook.com/permalink.php?story_fbid=pfbid0bDNSKJtNhvGaWZU2PbNTGvizCL8nfvdPJP1BqKrhUAEnkZkoydHM1y1sH8hKQTfzl&id=100085170145656&__cft__[0]=AZVEpuMw4c_t-A8jkbhZtp5BQQSZxB0-tHBmlc65VASEJo_QBXAv7fAGzvoEHG3jI-XTfq_-ZVjWHi3D0YQ_msW6bMmXK23ApO_Vei8Tml3_c9rIeJhGYWsprVtbZlOKWrFgqJ7UnC8ca9IEyqjV6XmFJY4FM6EVGdcIw3m1PCTRT3NkbKxeEpv_ZbBxt-S332ZzOtcF5My5IzXva_jBnupn&__tn__=%2CO%2CP-R
pfbid0Wrf8WLRtTZpeo87441mim5sVcn9Bweky8NtXmdap7ujyki4SPNmfiJV4dqBxHeM8l,Goodlato Handcrafted Low Calorie Gelato,0,0,0,0,0,0,0,0,0,0,"Post appreciation for you guys from yesterday…so thankful for nice customers (friends) like you! Thanks for supporting and believing in Goodlato. We make OUTRAGEOUSLY BOLD, decadent and rich flavoured gelato that are ironically low in calories!",2022-12-17T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/320266671_859069848670533_4060803697598922644_n.jpg?stp=dst-jpg_p480x480&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=hMqx6cQpW4UAX_LYBhK&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCkiopTWV5ggD-raMvb6BMvYmhQPI0SaA7E_fHm2KEO7Q&oe=65395D28 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/319937980_665579088367037_1764540745851438986_n.jpg?stp=dst-jpg_p480x480&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F1nCJwVxQp0AX_eH8PJ&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCr-fC5V-TVh47_pn4vEvU2IJvUyRPLIfJlMaOuYenBTQ&oe=653A02E0 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/320515053_1011460343145823_7718827562655414603_n.jpg?stp=dst-jpg_p480x480&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ThfhG-6eev8AX-AHVMv&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAnK1KT3vrssS-u54NlYY3yj87ABxCiZJ89y8EVefIZbg&oe=653A1792 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/319523190_462866722696834_7412669883646226066_n.jpg?stp=dst-jpg_p480x480&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=RA1NdNdnOIwAX_oz31T&_nc_ht=scontent.fsin16-1.fna&oh=00_AfB4cf2C0C54pahb4ESKXhE7HIT3WbMpKQf1pIBR4bcH0g&oe=6539B079 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/320052830_510607704379737_7716116460808800891_n.jpg?stp=dst-jpg_p480x480&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=-PZ7xXe3c7sAX8Z4wIR&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCsD-T93pDdogKsWl5LPmTnj5htNknERvTsCS23bWbiyg&oe=65392EF9,https://www.facebook.com/permalink.php?story_fbid=pfbid0Wrf8WLRtTZpeo87441mim5sVcn9Bweky8NtXmdap7ujyki4SPNmfiJV4dqBxHeM8l&id=100085170145656&__cft__[0]=AZWAwUrSqd7aNn71xyRXPsmMDiuGqIpHij2OPxh9MEU3dnzb2q3kh9VjM8yk4FWu1hhUJcR4N3lRvphtRR-0IWsKvHKPDLc90AhRp2OTLy84l6VjaXk2HM-NqD72xbDrEvMYHw2RouYqqzUOU4PI2FMJ3wHgHdeevwR6qFUn_QXLC89YSynvx0_SV2echx5-6a0IPgqMbxPexmQzrrOK0DjN&__tn__=%2CO%2CP-R
